,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
2657,GO_Biological_Process_2023,Positive Regulation Of Monooxygenase Activity (GO:0032770),4/26,0.699573157328999,0.999996300842126,0,0,0.8461004039832232,0.3022989026027603,FCER2;TERT;IFNG;NPR3
2656,GO_Biological_Process_2023,Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112),4/26,0.699573157328999,0.999996300842126,0,0,0.8461004039832232,0.3022989026027603,PSRC1;CAV3;ANKRD53;MET
2655,GO_Biological_Process_2023,Plasma Membrane Invagination (GO:0099024),4/26,0.699573157328999,0.999996300842126,0,0,0.8461004039832232,0.3022989026027603,MARCO;GSN;CD36;AURKB
2654,GO_Biological_Process_2023,Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305),4/26,0.699573157328999,0.999996300842126,0,0,0.8461004039832232,0.3022989026027603,FEN1;IHO1;HORMAD1;DNA2
2653,GO_Biological_Process_2023,Negative Regulation Of Catalytic Activity (GO:0043086),4/26,0.699573157328999,0.999996300842126,0,0,0.8461004039832232,0.3022989026027603,PLN;NOS1;IFIT1;MT3
2652,GO_Biological_Process_2023,Camera-Type Eye Development (GO:0043010),4/26,0.699573157328999,0.999996300842126,0,0,0.8461004039832232,0.3022989026027603,FBN2;EFEMP1;WT1;PAX2
2651,GO_Biological_Process_2023,cAMP-mediated Signaling (GO:0019933),4/26,0.699573157328999,0.999996300842126,0,0,0.8461004039832232,0.3022989026027603,GAL;PDE2A;AKAP6;DEFB1
2650,GO_Biological_Process_2023,L-amino Acid Transport (GO:0015807),4/26,0.699573157328999,0.999996300842126,0,0,0.8461004039832232,0.3022989026027603,SLC7A5;SLC36A2;SLC7A11;SLC38A5
2649,GO_Biological_Process_2023,Fc Receptor Signaling Pathway (GO:0038093),4/26,0.699573157328999,0.999996300842126,0,0,0.8461004039832232,0.3022989026027603,MAPK10;PIGR;FCGR3A;KIT
2648,GO_Biological_Process_2023,Signal Transduction In Response To DNA Damage (GO:0042770),9/57,0.69917263507766,0.999996300842126,0,0,0.8723958333333334,0.3121934729564687,H2AX;CHEK1;E2F1;MAP3K20;DONSON;CLSPN;E2F7;MAP2K6;BATF
2647,GO_Biological_Process_2023,Synaptic Vesicle Localization (GO:0097479),2/13,0.6979497232416515,0.999996300842126,0,0,0.8461874758904462,0.3042959623056126,NLGN1;SYNDIG1
2646,GO_Biological_Process_2023,Response To Progesterone (GO:0032570),2/13,0.6979497232416515,0.999996300842126,0,0,0.8461874758904462,0.3042959623056126,CAV1;CSN1S1
2645,GO_Biological_Process_2023,Response To Chemokine (GO:1990868),2/13,0.6979497232416515,0.999996300842126,0,0,0.8461874758904462,0.3042959623056126,CXCL12;DUSP1
2644,GO_Biological_Process_2023,Regulation Of Response To Stress (GO:0080134),2/13,0.6979497232416515,0.999996300842126,0,0,0.8461874758904462,0.3042959623056126,CRHBP;CORO2B
2643,GO_Biological_Process_2023,Regulation Of Nitrogen Compound Metabolic Process (GO:0051171),2/13,0.6979497232416515,0.999996300842126,0,0,0.8461874758904462,0.3042959623056126,ALDH2;IFNG
2674,GO_Biological_Process_2023,Neuron Projection Extension (GO:1990138),6/39,0.7106045580016652,0.999996300842126,0,0,0.8460132334388919,0.2890312682850763,SEMA5A;NELL2;NELL1;NRN1;S100B;SH3GL2
2673,GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),6/39,0.7106045580016652,0.999996300842126,0,0,0.8460132334388919,0.2890312682850763,IL4I1;CD80;PLA2G2A;CTLA4;SOX11;FOXP3
2672,GO_Biological_Process_2023,Anterograde Axonal Transport (GO:0008089),6/39,0.7106045580016652,0.999996300842126,0,0,0.8460132334388919,0.2890312682850763,KIF4A;TRIM46;HSPB1;NEFL;KIF1A;MGARP
2671,GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),31/189,0.7074689446455403,0.999996300842126,0,0,0.9124592922079328,0.3157670723399774,IL21;IFI6;IFIT1;OASL;PYCARD;IFNL2;EXOSC4;IFNL1;NLRP6;IGF2BP1;PMAIP1;IFNL3;GBP5;NMB;RSAD2;USP44;MX1;OPRK1;ISG15;AZU1;CXCL10;IL6;AIM2;IFI27;OAS1;OAS2;OAS3;PLA2G10;CD207;IRF7;APOBEC3B
2670,GO_Biological_Process_2023,Regulation Of Cellular Metabolic Process (GO:0031323),7/45,0.7054713771403476,0.999996300842126,0,0,0.8571268823617116,0.2990422090356892,PRKN;PID1;ANGPTL8;PDK4;FOXM1;PPARA;SLC2A6
2669,GO_Biological_Process_2023,Hexose Metabolic Process (GO:0019318),7/45,0.7054713771403476,0.999996300842126,0,0,0.8571268823617116,0.2990422090356892,OAS1;SORD;CHST1;IRS2;APOD;ALDOC;PCK1
2668,GO_Biological_Process_2023,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),7/45,0.7054713771403476,0.999996300842126,0,0,0.8571268823617116,0.2990422090356892,VIL1;PIGR;EFEMP1;EGF;ERBB2;REPS2;EGFR
2667,GO_Biological_Process_2023,Detection Of Chemical Stimulus Involved In Sensory Perception Of Taste (GO:0050912),7/45,0.7054713771403476,0.999996300842126,0,0,0.8571268823617116,0.2990422090356892,PIGR;CST2;CST1;PIP;CA6;TAS1R3;CST4
2666,GO_Biological_Process_2023,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),8/51,0.7018014696535382,0.999996300842126,0,0,0.8656513802579293,0.306531241108475,FGA;KANK1;NELL1;MYOC;RAC3;OLFM4;FERMT2;LIMS2
2665,GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),8/51,0.7018014696535382,0.999996300842126,0,0,0.8656513802579293,0.306531241108475,IFNG;LRP1;STAC2;AGR2;AKAP5;SORBS1;EGFR;SPTBN1
2664,GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),8/51,0.7018014696535382,0.999996300842126,0,0,0.8656513802579293,0.306531241108475,IFNG;LRP1;STAC2;AKAP5;SORBS1;EGFR;GNAI1;SPTBN1
2663,GO_Biological_Process_2023,Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),8/51,0.7018014696535382,0.999996300842126,0,0,0.8656513802579293,0.306531241108475,RTN4R;GPR17;P2RY10;EPO;IGF1;SLC6A2;RASGRP1;F2RL2
2662,GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),8/51,0.7018014696535382,0.999996300842126,0,0,0.8656513802579293,0.306531241108475,RGS2;BMP2;CAV3;DUSP1;CBLC;SPRY2;PPARG;SPRY1
2661,GO_Biological_Process_2023,Amide Biosynthetic Process (GO:0043604),8/51,0.7018014696535382,0.999996300842126,0,0,0.8656513802579293,0.306531241108475,PCSK1;DMD;SPTSSB;ABCA8;DEGS2;PCSK5;TLCD3B;PNPLA1
2660,GO_Biological_Process_2023,Telomere Maintenance Via Telomere Lengthening (GO:0010833),4/26,0.699573157328999,0.999996300842126,0,0,0.8461004039832232,0.3022989026027603,PIF1;RAD51;TERT;ZSCAN4
2659,GO_Biological_Process_2023,Regulation Of Fatty Acid Biosynthetic Process (GO:0042304),4/26,0.699573157328999,0.999996300842126,0,0,0.8461004039832232,0.3022989026027603,KAT2B;MLXIPL;PDK4;TRIB3
2690,GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,TGFBR3;TBX20;FGF2
2689,GO_Biological_Process_2023,Positive Regulation Of Lipid Storage (GO:0010884),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,PLA2G10;CIDEA;VSTM2A
2688,GO_Biological_Process_2023,Positive Regulation Of Embryonic Development (GO:0040019),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,LHX1;SCX;TLE6
2687,GO_Biological_Process_2023,Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,ZFP36;NLRP6;SAMD4A
2686,GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,LRRC15;PID1;SAPCD2
2685,GO_Biological_Process_2023,Negative Regulation Of miRNA Transcription (GO:1902894),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,PPARG;PPARA;ESR1
2684,GO_Biological_Process_2023,Long-Term Memory (GO:0007616),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,NPAS4;NTF4;SLC2A4
2683,GO_Biological_Process_2023,Cellular Response To pH (GO:0071467),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,GPR68;HYAL1;GPLD1
2682,GO_Biological_Process_2023,Cell Projection Organization (GO:0030030),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,P2RY12;GSN;RAC3
2681,GO_Biological_Process_2023,Ameboidal-Type Cell Migration (GO:0001667),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,GPC3;FAT2;TNS1
2680,GO_Biological_Process_2023,Positive Regulation Of Protein Secretion (GO:0050714),12/76,0.7130783433886865,0.999996300842126,0,0,0.8722872340425532,0.2949761280692516,HCAR2;MYOM1;FGA;SLC30A8;NNAT;IRS2;ADAM8;PPARG;DOC2B;TRH;IGF1;BMP6
2679,GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),12/76,0.7130783433886865,0.999996300842126,0,0,0.8722872340425532,0.2949761280692516,PYCARD;IL33;IL6;IFNG;TSLP;CLEC7A;LEP;TNFSF4;NOD2;MMP8;IL17D;INAVA
2678,GO_Biological_Process_2023,Negative Regulation Of Protein Kinase Activity (GO:0006469),14/88,0.7111985419987609,0.999996300842126,0,0,0.880108322912751,0.2999441243049109,CDKN1C;CAV3;CAV1;HSPB1;PTK6;PPM1E;PYCARD;DBNDD1;PTPRB;IFNG;CAMK2N2;PYDC1;TRIB3;SNCA
2677,GO_Biological_Process_2023,Positive Regulation Of Cell Projection Organization (GO:0031346),19/118,0.710639186355735,0.999996300842126,0,0,0.8927133759424833,0.3049423651189308,RET;ROBO2;NTRK2;CARMIL2;NLGN1;FZD4;METRN;NTRK3;PLPPR5;PTK6;NDNF;PTN;CX3CL1;RELN;GPC2;ALKAL2;S100A9;PLXNA4;DDR2
2676,GO_Biological_Process_2023,Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209),6/39,0.7106045580016652,0.999996300842126,0,0,0.8460132334388919,0.2890312682850763,CCL21;HTR2C;CCR7;HTR2A;PLCH2;FGF2
2675,GO_Biological_Process_2023,Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),6/39,0.7106045580016652,0.999996300842126,0,0,0.8460132334388919,0.2890312682850763,RELN;CAV1;DOK7;PTK6;FCGR1A;LRP8
2706,GO_Biological_Process_2023,Signal Transduction By P53 Class Mediator (GO:0072331),5/33,0.7178871810712323,0.999996300842126,0,0,0.8309233942727714,0.2754036193480663,PYCARD;PMAIP1;POU4F1;E2F7;BATF
2705,GO_Biological_Process_2023,Positive Regulation Of Telomerase Activity (GO:0051973),5/33,0.7178871810712323,0.999996300842126,0,0,0.8309233942727714,0.2754036193480663,PKIB;NEK2;KLF4;MAPK15;AURKB
2704,GO_Biological_Process_2023,Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),5/33,0.7178871810712323,0.999996300842126,0,0,0.8309233942727714,0.2754036193480663,EGF;AGR2;PLAUR;PTK6;MMP9
2703,GO_Biological_Process_2023,Positive Regulation Of Notch Signaling Pathway (GO:0045747),5/33,0.7178871810712323,0.999996300842126,0,0,0.8309233942727714,0.2754036193480663,ROBO2;ENHO;GATA5;NOD2;TP63
2702,GO_Biological_Process_2023,Negative Regulation Of Double-Strand Break Repair (GO:2000780),5/33,0.7178871810712323,0.999996300842126,0,0,0.8309233942727714,0.2754036193480663,POLQ;RMI2;PARPBP;HMGA2;AUNIP
2701,GO_Biological_Process_2023,Inositol Lipid-Mediated Signaling (GO:0048017),5/33,0.7178871810712323,0.999996300842126,0,0,0.8309233942727714,0.2754036193480663,GPR143;IGF1;PLCH2;MUC5AC;KCNH1
2700,GO_Biological_Process_2023,Epithelial Tube Morphogenesis (GO:0060562),5/33,0.7178871810712323,0.999996300842126,0,0,0.8309233942727714,0.2754036193480663,SOX17;LHX1;TBX20;GATA3;MET
2699,GO_Biological_Process_2023,Response To Metal Ion (GO:0010038),10/64,0.7166551819706648,0.999996300842126,0,0,0.861554778481345,0.2870359964925841,FGA;SLC30A8;SLC30A2;TFR2;CAV1;ITPKA;MT1X;TESMIN;CRIP1;SNCA
2698,GO_Biological_Process_2023,Positive Regulation Of T Cell Differentiation (GO:0045582),10/64,0.7166551819706648,0.999996300842126,0,0,0.861554778481345,0.2870359964925841,IL4I1;TNFSF4;LEF1;IL12B;ADAM8;SOX12;GATA3;PCK1;FOXP3;VSIR
2697,GO_Biological_Process_2023,Cellular Response To Virus (GO:0098586),10/64,0.7166551819706648,0.999996300842126,0,0,0.861554778481345,0.2870359964925841,IL21;CXCL10;IFNL2;IL6;IFNL1;IFNG;OAS1;IFI6;VWCE;IFNL3
2696,GO_Biological_Process_2023,Sulfur Compound Biosynthetic Process (GO:0044272),11/70,0.7146040947588177,0.999996300842126,0,0,0.8673774479171674,0.291461897575013,CHST9;CHST6;CHPF;ANGPT1;CBS;B3GNT4;GSTA1;GGT2P;CHST1;CDO1;GGTA1
2695,GO_Biological_Process_2023,Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,IRF7;TYRO3;CD36
2694,GO_Biological_Process_2023,Regulation Of Protein Localization To Cell Periphery (GO:1904375),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,PLK1;MISP;SPTBN1
2693,GO_Biological_Process_2023,Regulation Of Meiotic Cell Cycle (GO:0051445),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,CDC20;DUSP1;SPATA22
2692,GO_Biological_Process_2023,Regulation Of Macrophage Chemotaxis (GO:0010758),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,CXCL17;SLAMF8;AMH
2691,GO_Biological_Process_2023,Regulation Of Fibroblast Migration (GO:0010762),3/20,0.7131976396326231,0.999996300842126,0,0,0.8212323978827524,0.2775738425062324,HAS1;FGF2;DDR2
2722,GO_Biological_Process_2023,Regulation Of Immunoglobulin Production (GO:0002637),4/27,0.7285212754603226,0.999996300842126,0,0,0.8092642045804157,0.2563250892311224,IL21;IL6;FCRL3;TNFSF4
2721,GO_Biological_Process_2023,Regulation Of SMAD Protein Signal Transduction (GO:0060390),4/27,0.7285212754603226,0.999996300842126,0,0,0.8092642045804157,0.2563250892311224,LRP1;PPARG;KIAA0319;BMP6
2720,GO_Biological_Process_2023,Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482),4/27,0.7285212754603226,0.999996300842126,0,0,0.8092642045804157,0.2563250892311224,GPR17;P2RY10;HTR2C;F2RL2
2719,GO_Biological_Process_2023,Negative Regulation Of Notch Signaling Pathway (GO:0045746),4/27,0.7285212754603226,0.999996300842126,0,0,0.8092642045804157,0.2563250892311224,NEURL1;MAGEA1;DLK1;DLK2
2718,GO_Biological_Process_2023,Cortical Cytoskeleton Organization (GO:0030865),4/27,0.7285212754603226,0.999996300842126,0,0,0.8092642045804157,0.2563250892311224,FHOD3;NLGN1;RAC3;LLGL2
2717,GO_Biological_Process_2023,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),4/27,0.7285212754603226,0.999996300842126,0,0,0.8092642045804157,0.2563250892311224,VIL1;ZFP36;ERBB2;EGFR
2716,GO_Biological_Process_2023,Regulation Of Fibroblast Proliferation (GO:0048145),7/46,0.7277638262372769,0.999996300842126,0,0,0.835098423766979,0.2653764897467772,SFRP1;E2F1;FN1;IGF1;AMH;AQP1;DDR2
2715,GO_Biological_Process_2023,T Cell Differentiation (GO:0030217),7/46,0.7277638262372769,0.999996300842126,0,0,0.835098423766979,0.2653764897467772,ANXA1;USP44;LEP;KIT;LEPR;GATA3;FOXP3
2714,GO_Biological_Process_2023,Neuron Differentiation (GO:0030182),28/173,0.7277589483854953,0.999996300842126,0,0,0.8979943200243709,0.2853694846097784,FOXA1;TENM1;BRSK2;TENM2;ASCL1;ASCL2;WNT11;ERBB2;DMD;IRX1;WNT10B;EMX1;NTRK2;FZD4;IRX6;WNT7B;EN1;SOX11;PAX6;INHBA;ISL2;LMX1A;LHX2;LHX1;LHX6;INSM1;MET;LHX9
2713,GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),24/149,0.7256634883591734,0.999996300842126,0,0,0.8929393680614859,0.2863378726631391,PRKN;PID1;CAV3;LRP1;CAV1;NTRK3;SORD;HSPB1;DKK1;PPM1E;KLHL31;MLXIPL;DBNDD1;SFRP1;CAMK2N2;PYDC1;SPRY2;TRIB3;PPARG;DMD;INSM1;PLPP3;SH3GL2;SNCA
2712,GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Assembly (GO:0043254),19/119,0.7246866155594347,0.999996300842126,0,0,0.8837322342239909,0.2845758943711375,OPRD1;GSN;MMP1;BIK;MMP3;HJURP;NRG1;MAPK15;GFAP;SELP;CDH5;TCL1A;IFNG;CLEC7A;TAL1;CD36;INSM1;CRYAB;TRABD2B
2711,GO_Biological_Process_2023,Positive Regulation Of Angiogenesis (GO:0045766),19/119,0.7246866155594347,0.999996300842126,0,0,0.8837322342239909,0.2845758943711375,SEMA5A;ANGPT4;PTGIS;HSPB6;HMGA2;HSPB1;GATA4;VEGFD;FGF1;KLF4;FGF2;AQP1;CDH5;LRG1;HYAL1;ADM2;ANGPTL4;TEK;CD34
2710,GO_Biological_Process_2023,Response To Cytokine (GO:0034097),20/125,0.724676211722488,0.999996300842126,0,0,0.8859282126271038,0.2852957532561544,CSF3;PID1;ANXA1;CITED1;MME;SLC11A1;ADIPOQ;FOXH1;LEF1;MX1;LIFR;ISG15;AKAP6;POU4F1;SELP;LAMP3;ALDH1A2;CCR7;TIMP4;SNCA
2709,GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),20/125,0.724676211722488,0.999996300842126,0,0,0.8859282126271038,0.2852957532561544,FOXA1;CDKN1C;CDCA2;CAV2;PLK1;MKI67;CDC25C;FBXO43;PKMYT1;MEIS2;AURKA;CDC20;CCNB1;MCIDAS;TAL1;CCDC8;CKS2;NEK2;DLGAP5;MAD2L1
2708,GO_Biological_Process_2023,Regulation Of Cell Development (GO:0060284),8/52,0.7229816794268769,0.999996300842126,0,0,0.8459259640897498,0.2743941865636871,HES6;LEF1;SLAMF8;PTN;ASCL1;ASCL2;HES2;CX3CL1
2707,GO_Biological_Process_2023,Rho Protein Signal Transduction (GO:0007266),8/52,0.7229816794268769,0.999996300842126,0,0,0.8459259640897498,0.2743941865636871,NGFR;COL1A2;PLEKHG7;RACGAP1;RHOJ;CDH13;EPS8L1;CELSR1
2738,GO_Biological_Process_2023,Glucosamine-Containing Compound Metabolic Process (GO:1901071),2/14,0.7373058788795741,0.999996300842126,0,0,0.7756247053276756,0.2363735218559513,CHST6;CHST1
2737,GO_Biological_Process_2023,Embryonic Cranial Skeleton Morphogenesis (GO:0048701),2/14,0.7373058788795741,0.999996300842126,0,0,0.7756247053276756,0.2363735218559513,LHX1;TGFBR2
2736,GO_Biological_Process_2023,Electron Transport Chain (GO:0022900),2/14,0.7373058788795741,0.999996300842126,0,0,0.7756247053276756,0.2363735218559513,DHRS2;PPARGC1A
2735,GO_Biological_Process_2023,Cellular Response To ATP (GO:0071318),2/14,0.7373058788795741,0.999996300842126,0,0,0.7756247053276756,0.2363735218559513,P2RY12;RYR3
2734,GO_Biological_Process_2023,T Cell Proliferation (GO:0042098),2/14,0.7373058788795741,0.999996300842126,0,0,0.7756247053276756,0.2363735218559513,SLC11A1;RASGRP1
2733,GO_Biological_Process_2023,2-Oxoglutarate Metabolic Process (GO:0006103),2/14,0.7373058788795741,0.999996300842126,0,0,0.7756247053276756,0.2363735218559513,ADHFE1;TAT
2732,GO_Biological_Process_2023,Water-Soluble Vitamin Metabolic Process (GO:0006767),6/40,0.7341794971008929,0.999996300842126,0,0,0.8210805137688041,0.2537153023482664,CUBN;SLC52A2;SLC52A3;SLC2A1;SLC19A3;SLC52A1
2731,GO_Biological_Process_2023,Regulation Of Small Molecule Metabolic Process (GO:0062012),6/40,0.7341794971008929,0.999996300842126,0,0,0.8210805137688041,0.2537153023482664,PRKN;ACADL;ADIPOQ;PDK4;PPARA;SLC2A6
2730,GO_Biological_Process_2023,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),6/40,0.7341794971008929,0.999996300842126,0,0,0.8210805137688041,0.2537153023482664,PYCARD;TSLP;IGF2BP1;IL36RN;CD24;AGPAT2
2729,GO_Biological_Process_2023,Protein Localization To Chromosome (GO:0034502),6/40,0.7341794971008929,0.999996300842126,0,0,0.8210805137688041,0.2537153023482664,LEF1;PLK1;TONSL;HASPIN;CENPA;ESR1
